AuthID,Author
9075,"Hao, J."
3340,"Hao, Jiming"
2774,"Hao, Lingxin"
5469,"Happ, Mary Pat"
22223,"Happi, Christian"
14134,"Happi, Christian T."
7448,"Happi, Christian Tientcha"
15329,"Haq, Ihtsham"
16500,"Haq, Rizwan"
13655,"Haque, Omar Sultan"
7836,"Hara, Hideaki"
18051,"Hara, K."
23721,"Harada, Bryan T."
7935,"Harada, Shinji"
8215,"Harada, Susumu"
11271,"Harbinski, Fred"
24272,"Harbison, Christopher"
9579,"Harcombe, William R"
11690,"Harcombe, William R."
25296,"Hard, A. S."
8279,"Hardacre, Helen"
21045,"Hardcastle, M. J."
4513,"Hardenbergh, Jan"
6183,"Hardenbol, Paul"
23469,"Harder, H"
26546,"Harder, Jerald W."
16672,"Harder, Michael"
2801,"Harding, David J."
7978,"Hardingham, G. E."
6171,"Hardouin, F."
15717,"Hardy, John"
3990,"Hardy, Karen"
2128,"Hardy, Walter N."
2160,"Hare, Brian"
12967,"Hare, Dominic J."
6196,"Hare, Emily E."
18052,"Hare, G. A."
1925,"Hare, Trent M."
18053,"Harenberg, T."
6046,"Harfe, Brian"
6054,"Harfe, Brian D."
9785,"Hargreaves, Adam"
12826,"Harichane, Yassine"
15285,"Hariharan, Ramkumar"
26457,"Haring, Bernhard"
25297,"Hariri, F."
6928,"Harizanov, Boris"
16644,"Harke, B."
18054,"Harkusha, S."
22553,"Harley, R. A."
4831,"Harlow, Jennifer W."
24249,"Harmer, T. L."
20844,"Harmon, David"
894,"Harmon, Luke J."
9458,"Harmon, Steve"
26643,"Harms, Jan"
5879,"Haro, Josep Maria"
22885,"Haroutunian, Vahram"
18055,"Harper, D."
2098,"Harper, Howard E. Jr"
15535,"Harper, J. Wade"
11129,"Harper, Kyle"
1243,"Harper, Robert"
6802,"Harremöes, Peter"
4200,"Harrington, Anne"
11028,"Harrington, N."
10980,"Harrington, N. L."
2079,"Harrington, Philip M"
2062,"Harrington, Philip M."
18056,"Harrington, R. D."
26757,"Harrington, William"
9026,"Harris, A. R."
13525,"Harris, Andrew R."
5426,"Harris, Bill"
9044,"Harris, Christopher"
118,"Harris, D."
26225,"Harris, Daniel K."
12036,"Harris, Deshea L."
2227,"Harris, Glen R."
11941,"Harris, J G E"
10706,"Harris, J."
7316,"Harris, Jason B."
21556,"Harris, Jennifer R."
3547,"Harris, Joe"
23647,"Harris, Joyce"
21625,"Harris, Juliette M."
5720,"Harris, Lyndsay N"
22263,"Harris, Marian"
13089,"Harris, Matthew P."
410,"Harris, Michael"
6229,"Harris, N"
5346,"Harris, Nomi L"
18057,"Harris, O. M."
196,"Harris, P. G."
14805,"Harris, Paul Lansley"
2232,"Harris, Phil P."
24305,"Harris, R. Alan"
3625,"Harris, S. E."
20995,"Harris, T. David"
9210,"Harris, Tamara B."
21454,"Harrison, Alexis"
16921,"Harrison, D. Jed"
3040,"Harrison, Henrietta"
18058,"Harrison, K."
3391,"Harrison, Matthew"
20647,"Harrison, P. F."
23717,"Harrison, Rhett D."
10106,"Harrison, S. P."
14640,"Harrison, Sarah"
2318,"Harrison, Stephen"
22735,"Harrison, Stephen C"
2320,"Harrison, Stephen C."
23261,"Harriss, R. C."
4201,"Harsha, Pavithra"
24406,"Harshman, Lawrence G."
16875,"Hart, Anne C."
5285,"Hart, Jaime Elizabeth"
16567,"Hart, John A."
6382,"Hart, Meaghan"
1581,"Hart, Oliver"
3556,"Hart, Oliver D."
6069,"Hart, Robert M"
13223,"Hart, Ronald P"
13812,"Hart, Sean"
5517,"Hart, Terese B."
21467,"Hartel, Jessica A."
18059,"Hartert, J."
24647,"Hartge, Patricia"
12904,"Hartig, Sean M."
20303,"Hartigan, Adam J."
18060,"Hartjes, F."
7244,"Hartl, Chris"
2455,"Hartl, Daniel"
27003,"Hartl, Daniel L"
3013,"Hartl, Daniel L."
10275,"Hartland, Cathy"
21704,"Hartle, Lauren Ann"
15718,"Hartman, Catharina A."
9541,"Hartman, Katy"
6722,"Hartman, Thomas"
16374,"Hartmann, Andrea S."
22886,"Hartmann, Annette M"
2817,"Hartmann, Dennis L."
20557,"Hartmann, T."
144,"Hartnell, J."
14104,"Hartnett, Jessica N."
4837,"Hartnoll, Sean"
27266,"Hartnoll, Sean A."
13042,"Hartono, Stella R"
26187,"Hartoularos, George C."
286,"Hartouni, E. P."
690,"Hartshorne, Joshua"
7996,"Hartshorne, Joshua Keiles"
21181,"Hartwell, Kimberly A."
5744,"Hartwig, John Henry"
7206,"Haruvy, Ernan"
12821,"Haruyama, Naoto"
18061,"Haruyama, T."
18062,"Harvey, A."
3401,"Harvey, Anna"
15054,"Harvey, Charles F."
26177,"Harvey, Christopher J."
5551,"Harvey, John"
14219,"Harvey, Mark S."
22625,"Harvey, Nicholas Scott"
16144,"Harvey, Paul H."
15565,"Harvey, Richard P."
21896,"Harvey, S. P."
13951,"Harvey, Shannon Pasca"
23535,"Harward, C"
11798,"Hasaniya, Nahidh W."
25298,"Hasegawa, M."
18063,"Hasegawa, S."
18064,"Hasegawa, Y."
10035,"Hashimoto, Akikazu"
20233,"Hashimoto, Chie"
5632,"Hashimoto, Kenji"
17020,"Hashimoto, Michinao"
12636,"Hashimoto, Tatsunori"
13112,"Hashmi, Basma"
25618,"Hasib, A"
25299,"Hasib, A."
21404,"Haskew-Layton, Renee E."
15719,"Hass, Johanna"
9510,"Hass, Meike"
11196,"Hassabis, Demis"
24595,"Hassan, Manal"
18065,"Hassani, S."
15549,"Hasserjian, Robert P."
22614,"Hassidim, Avinatan"
20579,"Hast, C."
14122,"Hastie, Kathryn M."
21626,"Hastie, Nicholas D."
20816,"Haswell, Jeffrey R."
22162,"Hata, Kenichiro"
7844,"Hatami, Fariba"
20108,"Hatano, Ben"
8322,"Hatch, John P."
5004,"Hatch, K."
5008,"Hatch, Kristi"
4996,"Hatch, Kristi Adamson"
18066,"Hatch, M."
173,"Hatcher, R."
16145,"Hatchwell, Ben J."
25832,"Hatfull, Graham F."
15720,"Hatton, Sean N."
27224,"Hatzenbuehler, Mark L."
3470,"Hau, Lene Vestergaard"
7208,"Hau, Robin"
4182,"Hauert, Christoph"
18067,"Hauff, D."
23217,"Haug, Jeffrey S."
18068,"Haug, S."
5774,"Haugen, Eric"
23555,"Hauglustaine, D"
20724,"Hauke, A."
15721,"Haukvik, Unn K."
2916,"Hauri, Erik H."
18069,"Hauschild, M."
22377,"Hauser, Frank"
2262,"Hauser, Loren"
2157,"Hauser, Marc"
15902,"Hauser, Marc D."
3618,"Hauser, Marc David"
18070,"Hauser, R."
9064,"Hauser, Robert M."
9063,"Hauser, Taissa S."
7886,"Hausmann, Birgit Judith Maria"
3283,"Hausmann, M."
2944,"Hausmann, Ricardo"
21731,"Haussler, D."
27146,"Hauswald, L."
23854,"Havens, Joaquim M."
22378,"Havlak, Paul"
456,"Havlin, Moti"
18071,"Havranek, M."
18072,"Hawes, B. M."
18073,"Hawkes, C. M."
21395,"Hawkes, Peter G."
18074,"Hawkings, R. J."
24881,"Hawkins, A. D."
18075,"Hawkins, D."
21162,"Hawkins, Jared B."
20308,"Hawkins, Jessica Faye"
9802,"Hawkins, Michael Brent"
9603,"Hawlitschek, Oliver"
16898,"Hawthorn, David G."
9577,"Hay-Schmidt, Anders"
18076,"Hayakawa, T."
10699,"Hayashi, Marika"
21388,"Hayashi, Masanori"
18077,"Hayashi, T."
18078,"Hayden, D"
24882,"Hayden, D."
22379,"Hayden, Luke"
4226,"Hayes, Alexander G."
27040,"Hayes, Daniel J."
2099,"Hayes, J. M."
26275,"Haynes, Barton F"
1357,"Haynes, Tony E."
10707,"Haynes, V."
24883,"Hays, C. P."
25876,"Hays, J. M."
1604,"Hays, James F."
27325,"Hays, L."
21557,"Hayward, Caroline"
18079,"Hayward, H. S."
16897,"Hayward, Lauren"
27281,"Hayward, Lauren E."
22671,"Hayward, Ryan C."
18080,"Haywood, S. J."
16469,"Hayworth, Kenneth J."
16481,"Hazelton, William"
4314,"Hazen, Dan C."
18081,"Hazen, E."
20926,"Hazen, R. M."
1855,"Hazen, Robert M."
6176,"Hazewinkel, H. A. W."
27307,"Hazzard, Kaden R. A."
22113,"He, Aibin"
9925,"He, Chengwei"
14655,"He, Chenxi"
16323,"He, F."
12366,"He, Jiang"
8102,"He, Kaihui Hu"
9037,"He, Ke"
3337,"He, Kebin"
767,"He, Li-wei"
18082,"He, M."
4608,"He, M. Y."
14146,"He, Qingyi"
22549,"He, S."
6974,"He, Sheng"
4524,"He, Taosong"
11274,"He, Xiaoying"
26798,"He, Xin"
21387,"He, Xinjun"
11853,"He, Y."
16298,"He, Yang"
6009,"He, Yanling"
26922,"He, Ye"
14863,"He, Yong"
18083,"Head, S. J."
20223,"Heal, G."
13667,"Heald, C. L."
23509,"Heald, Colette"
3699,"Heald, Colette L."
9169,"Heald, Steven"
9543,"Healy, Meghan Elisabeth"
6472,"Heard, Nicholas A"
6444,"Heard-Costa, Nancy L"
20337,"Hearty, C."
16685,"Heasley, J. N."
9466,"Heasley, Rachel Lenox"
21627,"Heath, Andrew C."
3047,"Heath, Robert W., Jr."
16660,"Heberlein, Andrea"
12805,"Heberlein, Andrea S."
9053,"Hebert, Benjamin Michael"
3269,"Hecht, A."
3317,"Hecht, Arthur"
3264,"Hecht, Artur"
27218,"Heck, Margarete"
25300,"Heck, T."
23917,"Heckbert, Susan R."
9674,"Heckel, David G."
7581,"Heckman, Jonathan"
16681,"Heckman, T."
11772,"Hector, Andrew L."
18084,"Hedberg, V."
8722,"Hedden, Trey"
2027,"Hedges, S. Blair"
7008,"Hedhammar, Ake"
20137,"Hedhammar, Åke"
21361,"Hediger, Monika"
11844,"Hedrick, Tyson"
6899,"Hedrick, Tyson L."
871,"Hedtke, Shannon M."
12083,"Hee Yim, Sun"
18085,"Heelan, L."
3262,"Heemstra, Jennifer M."
8315,"Heeren, Alexandre"
6919,"Heestand, Dustin"
13995,"Heesters, Balthasar A."
12166,"Heffner-Wong, Amanda"
15722,"Hegenscheid, Katrin"
9800,"Heger, Andreas"
26430,"Hehir-Kwa, Jayne Y."
8081,"Heidebrecht, Richard W"
13437,"Heidenreich, Matthias"
6485,"Heidrich, Katja"
22188,"Heijmans, Bastiaan T."
23570,"Heikes, B"
23706,"Heikes, B."
23352,"Heikes, B. G."
23362,"Heikes, Brian"
4146,"Heikes, Brian G."
23370,"Heikes, E. G."
5735,"Heikkinen, Outi"
4623,"Heilmann, R. K."
4577,"Heilmann, Ralf K."
18086,"Heim, S."
25301,"Heim, T."
26194,"Heimann, Megan"
13661,"Heimbach, P."
10843,"Heimbach, Patrick"
18087,"Heinemann, B."
27111,"Heinesch, B."
548,"Heinesch, Bernard"
25302,"Heinrich, L."
5452,"Heintzmann, Rainer"
15723,"Heinz, Andreas"
16405,"Heinze, Anja"
16146,"Heinze, Jürgen"
14804,"Heiphetz, Larisa"
21725,"Heiphetz, Larisa Alexandra"
20910,"Heist, Tyler"
18088,"Heisterkamp, S."
25303,"Hejbal, J."
26501,"Hejnol, Andreas"
16147,"Helantera, Heikki"
18089,"Helary, L."
23310,"Helas, G."
22380,"Helbing, Sophie"
25722,"Heldmann, M."
12339,"Helgen, Kristofer M"
12157,"Helgiu, Elena"
16646,"Hell, S. W."
24884,"Heller, C."
7595,"Heller, Eric J."
233,"Heller, K."
18090,"Heller, M."
18091,"Hellman, S."
16420,"Hellmann, Ines"
18092,"Hellmich, D."
14823,"Hellmich, Ute"
26203,"Helman, Elena"
2488,"Helmer, Karl"
23192,"Helmich, Lars"
20812,"Helming, Katherine C."
10845,"Helmreich, Stefan"
16148,"Helms, Ken R."
2714,"Helpman, Elhanan"
18093,"Helsens, C."
24596,"Helzlsouer, Kathy J."
9561,"Hemler, Martin Edward"
2854,"Hemley, Russell J."
16926,"Hemmelder, Vivian Helena"
9115,"Hemmer, Philip"
8446,"Hemmer, Philip R."
22536,"Hemming, B."
24275,"Hemond, Harold E"
2849,"Hemous, David"
15532,"Hempel, Kristina"
25723,"Hemperek, T."
19989,"Henao-Mejia, Jorge"
24597,"Henderson, Brian E."
10522,"Henderson, Christopher"
25304,"Henderson, J."
7352,"Henderson, Lee A."
18094,"Henderson, R. C. W."
9604,"Hendrich, Lars"
22520,"Hendrick, F."
14491,"Hendricks, Michael"
9100,"Hendricks, Michael Shelton"
22085,"Hendrickson, David G"
19992,"Hendrickson, David G."
13963,"Hendrickson, David Gillis"
16055,"Hendriks, William"
438,"Hendrix, Gary"
458,"Hendrix, Philip"
25831,"Hendrix, Roger W."
11316,"Heng, Khai Koon"
25305,"Heng, Y."
5891,"Hengartner, Michael O"
25306,"Hengler, C."
14458,"Henikoff, Steven"
18095,"Henke, M."
9786,"Henkel, Christiaan V."
24694,"Henn, Brenna M."
6859,"Hennebelle, Patrick"
27373,"Hennek, J. W."
22299,"Hennek, Jonathan W."
10059,"Hennessy, Mark"
26605,"Hennig, C."
21411,"Hennig, Holger"
12023,"Hennig, Krista M."
6869,"Henning, Thomas"
18096,"Henrichs, A."
13084,"Henrion, Ulrike"
18097,"Henriques Correia, A. M."
18098,"Henrot-Versille, S."
13553,"Henry, Jonathan Q"
24426,"Henry, Thomas"
18099,"Henry-Couannier, F."
9594,"Hens, Korneel"
2644,"Hensch, Takao"
12391,"Hensch, Takao K."
18100,"Hensel, C."
22887,"Henskens, Frans A"
9016,"Hensley, Lisa"
21287,"Hensley, Lisa E."
20000,"Hentrich, Christian"
2971,"Hentschel, Ludger"
3418,"Hentschel, Martina"
14952,"Hentschel, U."
13652,"Henze, D. K."
3689,"Henze, Daven K."
22146,"Henze, Joern"
18101,"Henß, T."
7776,"Heo, Jae Yeong"
8641,"Heo, Jaeyeong"
24058,"Heo, Jongho"
16662,"Heo, Muyoung"
3582,"Her, T. -H."
21288,"Herbert, Andrew S."
9156,"Herbert, Benjamin"
25307,"Herbert, G. H."
6261,"Hercule, Paula"
6937,"Herczynski, Andrzej"
9367,"Herda, Robert"
5185,"Hergenrother, Carl W."
9968,"Herkenhoff, K. E."
1845,"Herkenhoff, Ken E."
1947,"Herkenhoff, Kenneth E."
1899,"Herkenhoff, Kenneth J."
1451,"Herlach, Dieter M."
10250,"Herlofsen, Sarah"
23530,"Herlth, D"
13827,"Herman, J."
16779,"Herman, J. A."
22272,"Herman, Jonathan D"
22888,"Herms, Stefan"
18102,"Hernandez, C. M."
8879,"Hernandez, Céline"
21628,"Hernandez, Dena G."
15286,"Hernandez, Omar"
8284,"Hernandez-Lopez, Rogelio Antonio"
13144,"Hernandez-Rodriguez, Jessica"
11512,"Hernando, J."
13145,"Hernando-Herraez, Irene"
9204,"Herndon, Scott C."
18103,"Hernández Jiménez, Y."
13265,"Hernández, Bernardo"
5518,"Hernández, Consuelo"
8683,"Hernández, Lina M. Arcila"
8679,"Hernández, Víctor"
14879,"Heroux, Annie"
18104,"Herrberg, R."
25308,"Herrberg-Schubert, R."
14714,"Herrel, Antony"
26007,"Herrera, C. Mora"
21901,"Herrera, Felipe"
26280,"Herrera, Karina N. Gonzalez"
24308,"Herrero, Javier"
13329,"Herrero, Maria"
7177,"Herring, Patrick Kenichi"
10010,"Herrmann, Charles"
26215,"Herrmann, Hendrik"
11236,"Herrmann, Philipp"
21409,"Herrojo Ruiz, María"
4545,"Herron, Michael C."
2980,"Herscher, Andrew"
20112,"Hersh, Craig P"
18105,"Hershenhorn, A. D."
18106,"Herten, G."
18107,"Hertenberger, R."
7209,"Hertwig, Ralph"
14065,"Hertzmark, Ellen"
18108,"Hervas, L."
6254,"Hervatin, Florence"
24695,"Hervig, Tor"
9626,"Herz, Joachim"
7207,"Herzog, Stefan"
24885,"Hesketh, G. G."
9270,"Hespos, Susan"
991,"Hess, Christopher M."
5909,"Hess, Christopher P."
20213,"Hess, Jaqueline"
7643,"Hess, Paul William"
18109,"Hessey, N. P."
15948,"Hetland, Eric A."
8954,"Hettmer, Simone"
20668,"Heusch, C. A."
21289,"Hevey, Michael C."
1372,"Hewitt, David"
13360,"Hewitt, Kyle J."
14145,"Heyer, Mary P."
4523,"Hiatt, Wally"
15611,"Hibar, Derrek P."
2207,"Hibbett, David"
9648,"Hibbett, David S."
848,"Hibbs, Andrew"
15724,"Hickie, Ian B."
10150,"Hickler, T."
24886,"Hickling, R."
13545,"Hickman, Mark J."
3817,"Hickok, Gregory"
23881,"Hicks, Andrew A."
8644,"Hicks, Emily Jean"
4844,"Hidalgo, Cesar A"
5169,"Hidas, Marton G."
15423,"Hide, Winston"
20008,"Hideshima, Teru"
18110,"Hidvegi, A."
5401,"Higa-McMillan, Charmaine K."
13086,"Higdon, Charles W."
22062,"Higgins, Damien P."
22082,"Higgins, Darren E."
13311,"Higgins, James D."
15932,"Higgins, John A."
5370,"Higgins, John Matthew"
10151,"Higgins, S. I."
10981,"High, F. W."
7752,"High, F. William"
2552,"Higham, Timothy E."
26881,"Hight, Ariel E."
3041,"Higonnet, Patrice"
18111,"Higón-Rodriguez, E."
12731,"Hilaire, Isabelle J."
12846,"Hilbe, Christian"
20146,"Hilbrant, Maarten"
8293,"Hilbrich, Kelsey"
16473,"Hildebrand, David G. C."
4992,"Hildebrand, Roger"
15093,"Hildebrandt, S. R."
26117,"Hilderbrand, Scott A."
16018,"Hildick-Smith, Gordon J."
23252,"Hileman, L. C."
9719,"Hili, Ryan"
26768,"Hill Meyers, Barbara"
25930,"Hill, Alison L."
4927,"Hill, Alison Lynn"
5254,"Hill, Andrew A."
13053,"Hill, Andrew F."
20915,"Hill, April"
6287,"Hill, Catherine A."
18112,"Hill, D."
15162,"Hill, Darryl V."
6324,"Hill, David"
25309,"Hill, E."
23262,"Hill, G. F."
21893,"Hill, Geoffrey E"
8042,"Hill, Geoffrey E."
3553,"Hill, I. Winfield"
18113,"Hill, J. C."
16149,"Hill, Kim"
20914,"Hill, Malcolm"
382,"Hill, N."
7063,"Hill, Nicholas"
26828,"Hill, R. Sean"
12500,"Hill, Samuel"
21341,"Hille, Katja"
20916,"Hillebrandt, Hauke"
18114,"Hiller, K. H."
587,"Hiller, M."
18115,"Hillert, S."
15287,"Hillier, LaDeana W"
5941,"Hillier, LaDeana W."
18116,"Hillier, S. J."
3667,"Hillis, Argye E."
1405,"Hillis, David M."
2409,"Hilscher, Jens"
8699,"Hilscher, Jens Dietrich"
27203,"Hilton, Douglas J."
1090,"Hilu, Khidir W."
5435,"Himaman, Winanda"
160,"Himmel, A."
18117,"Hinchliffe, I."
15094,"Hincks, A."
12964,"Hinde, Katie"
9386,"Hinderks, J."
10638,"Hinderks, James"
10692,"Hinderks, James R."
16691,"Hinds, Anne"
18118,"Hines, E."
9675,"Hines, Heather M."
24019,"Hingorani, Aroon"
8071,"Hinkson, Paul"
27147,"Hinman, R. R."
9491,"Hinson, Ashley"
23483,"Hintsa, E. J."
1562,"Hirakawa, Keigo"
9124,"Hirano, Shigeo"
2372,"Hiroaki, Yoko"
11766,"Hiroi, Noriko"
3409,"Hironaka, Eriko"
9113,"Hirose, H."
18119,"Hirose, M."
22645,"Hirsch, A."
1005,"Hirsch, Adam I."
8696,"Hirsch, Christopher"
18120,"Hirsch, F."
20723,"Hirschauer, J. F."
432,"Hirschberg, Julia"
18121,"Hirschbuehl, D."
22889,"Hirschhorn, Joel N"
11404,"Hirschhorn, Lisa R"
6527,"Hirth, J. P."
21394,"Hita Garcia, Francisco"
10685,"Hitchcock, Anthony"
2426,"Hite, Richard"
20371,"Hitlin, D. G."
14622,"Hivon, E. F."
10661,"Hivon, Eric F."
469,"Hjartaker, Anette"
15516,"Hla, Timothy"
26606,"Hlavacek-Larrondo, J."
15095,"Hlozek, R."
11694,"Hnia, Karim"
16820,"Ho, A. K."
2197,"Ho, Arnold"
16834,"Ho, Arnold K."
15725,"Ho, Beng-Choon"
10606,"Ho, Daniel"
4715,"Ho, Daniel E."
26923,"Ho, Erica"
11345,"Ho, Hsin-Yi Henry"
20256,"Ho, Jennifer E."
5384,"Ho, Matthew S. P."
13597,"Ho, Paul T. P."
15509,"Ho, Peggy P."
14389,"Ho, Quan H"
26044,"Ho, Simon Y W"
285,"Ho, Y."
12623,"Hoagland, Adam"
26667,"Hoang, Hien G."
9904,"Hoarfrost, Adrienne L."
20234,"Hobaiter, Catherine"
18122,"Hobbs, J."
5,"Hobbs, Jerry"
1256,"Hobler, Gerhard"
13141,"Hobolth, Asger"
22789,"Hochbaum, Daniel"
23776,"Hochbaum, Daniel R."
16918,"Hochbaum, Daniel Ron"
20029,"Hochberg, Leigh R"
5500,"Hochedlinger, Konrad"
5049,"Hochschild, Ann"
2349,"Hochschild, Jennifer L."
7778,"Hock, Adam S."
21785,"Hock, Hanno"
26389,"Hocking, Lynne J."
18123,"Hod, N."
10947,"Hodapp, K. W."
14570,"Hodder, Ian"
10546,"Hodelin, Juan F."
8373,"Hodges, J. S."
8417,"Hodges, Jonathan S."
11880,"Hodges, S. A."
1718,"Hodges, Scott A."
24456,"Hodges, Shawn"
82,"Hodgins, Jessica"
18124,"Hodgkinson, M. C."
10152,"Hodgson, J. G."
18125,"Hodgson, P."
1417,"Hodkinson, Brendan P."
24696,"Hodoglugil, Ugur"
18126,"Hoecker, A."
18127,"Hoeferkamp, M. R."
11060,"Hoeffler, Anke"
3531,"Hoefler, Gloria"
8559,"Hoehl, Melanie"
15726,"Hoehn, David"
27285,"Hoekstra, H."
679,"Hoekstra, Hopi"
15464,"Hoekstra, Hopi E"
5978,"Hoekstra, Hopi E."
15727,"Hoekstra, Pieter J."
23300,"Hoell, J. M."
21290,"Hoenen, Thomas"
25644,"Hoenig, F."
9676,"Hoff, Katharina J."
7460,"Hoff, Nicholas"
7485,"Hoff, Nicholas R. III"
16498,"Hoff, Taylor"
7501,"Hofferberth, Sebastian"
21122,"Hoffman, A."
18128,"Hoffman, J."
2122,"Hoffman, Jennifer"
16311,"Hoffman, Jennifer Eve"
7693,"Hoffman, Jennifer L."
5059,"Hoffman, Jenny Eve"
2217,"Hoffman, Michael S."
25842,"Hoffman, Moshe"
23223,"Hoffman, Moshe H."
11872,"Hoffman, Paul"
23419,"Hoffman, Ross N."
13488,"Hoffman, Steven J"
1776,"Hoffmann, Andrew A."
11415,"Hoffmann, Christian"
18129,"Hoffmann, D."
8747,"Hoffmann, Federico G"
25606,"Hoffmann, M. Dano"
15034,"Hoffmann, Mark R."
3603,"Hoffmann, Martin"
23255,"Hoffmann, Michael R."
22890,"Hoffmann, Per"
1096,"Hoffmann, Petra"
6315,"Hoffmann, Robert"
776,"Hoffmann, Stanley"
21629,"Hoffmann, Wolfgang"
21630,"Hofman, Adriaan"
21693,"Hofman, Albert"
22891,"Hofman, Andrea"
7796,"Hofman, Diego"
7828,"Hofman, Diego M."
23961,"Hofman, Nynke"
15013,"Hofmann, Hans A."
8956,"Hofmann, Inga"
25310,"Hofmann, J. I."
15420,"Hofmann, Oliver"
4688,"Hofmann, S. G."
2701,"Hofmann, Stefan G."
1428,"Hofstetter, Valerie"
12289,"Hoggatt, Amber F."
12286,"Hoggatt, Jonathan"
14671,"Hoggatt, Micah Jared"
14296,"Hogle, James"
713,"Hogle, James M."
1464,"Hoglund, David E."
22560,"Hogrefe, C."
4940,"Hohensee, Michael"
4849,"Hohensee, Michael A."
7085,"Hohlfeld, Evan"
18130,"Hohlfeld, M."
20235,"Hohmann, Gottfried"
8346,"Hoiberg, Dale"
14937,"Hojczyk, Katarzyna Natalia"
24186,"Hojo, Hironobu"
783,"Holappa, Lynn"
6247,"Holappa, Lynn D"
1958,"Holbrook, N. Michele"
2277,"Holbrook, Noel"
5206,"Holbrook, Noel Michele"
7950,"Holbrook, Sally J."
3853,"Holcomb, Philip J."
9595,"Holcombe, Wiebke"
10359,"Holden, Richard"
2828,"Holden, Richard T."
15096,"Holder, G."
10982,"Holder, G. P."
18131,"Holder, M."
22381,"Holder, Michael"
4142,"Holenstein, Thomas"
16482,"Holford, Theodore R."
184,"Holin, A."
26728,"Holland, Amanda M."
7369,"Holland, Christine"
1818,"Holland, David"
7175,"Holland, David A"
1816,"Holland, David A."
13914,"Holland, Jason P"
1622,"Holland, O.W."
9677,"Holland, Peter W.H."
7667,"Hollands, Lotte"
23610,"Hollandsworth, S"
21631,"Holle, Rolf"
22892,"Hollegaard, Mads V"
13318,"Holleley, Clare E"
21632,"Holliday, Elizabeth G."
568,"Hollinger, David"
614,"Hollinger, David Y."
15728,"Hollinshead, Marisa"
15598,"Hollinshead, Marisa O."
10338,"Hollister, Jesse D."
5241,"Hollister, Jesse Dylan"
26061,"Hollister, Lincoln S."
11990,"Hollister-Lock, J."
15288,"Holloway, Alisha K"
3721,"Holloway, J."
13851,"Holloway, J. S."
3891,"Holloway, John H. III"
4086,"Holloway, John S."
24598,"Holly, Elizabeth A."
5107,"Holman, Matthew J."
24517,"Holmans, Peter"
22809,"Holmans, Peter A"
25724,"Holmes, A."
2655,"Holmes, Avram"
2665,"Holmes, Avram J."
13619,"Holmes, C. D."
3696,"Holmes, Christopher"
15481,"Holmes, Jeffrey T. G."
9568,"Holmes, Laurie"
25311,"Holmes, T. R."
20318,"Holmes-Cerfon, M."
10774,"Holmes-Cerfon, Miranda C."
18132,"Holmgren, S. O."
12031,"Holson, Edward B."
27112,"Holst, T."
20791,"Holt, Daphne J."
12876,"Holt, Jeffrey R"
3550,"Holtom, Gary"
9361,"Holtom, Gary R."
2968,"Holton, Gerald"
18133,"Holy, T."
21558,"Holzapfel, Christina"
10983,"Holzapfel, W. L."
10662,"Holzapfel, William L."
18134,"Holzbauer, J. L."
20103,"Homan, Edwin"
18135,"Homma, Y."
2943,"Hommes, Rudolf"
15729,"Homuth, Georg"
4499,"Honaker, James"
14225,"Honaker, James Allen"
8572,"Hong, Daewon"
11657,"Hong, Elizabeth J."
14889,"Hong, Estrella"
1587,"Hong, Harrison"
11901,"Hong, Jaesub"
15731,"Hong, L. Elliot"
4525,"Hong, Lichan"
27240,"Hong, S."
21410,"Hong, Sang Bin"
14581,"Hong, Sanghyun"
8418,"Hong, Sungkun"
18136,"Hong, T. M."
7432,"Hong, Tao"
20162,"Hong, Wooyoung"
13906,"Hong, Yijia"
9152,"Hongo, Kenta"
2840,"Honkapohja, Seppo"
22222,"Honko, Anna"
21291,"Honko, Anna N."
13598,"Honma, Mareki"
15097,"Honscheid, K."
20663,"Hooberman, B."
23181,"Hood, Tami"
25312,"Hooft van Huysduynen, L."
18137,"Hooft van Huysduynen, L."
2953,"Hoogerheide, David Paul"
15730,"Hoogman, Martine"
2508,"Hooker, Christine"
12800,"Hooker, Christine I."
10077,"Hooker, Jacob M"
7929,"Hooker, Jacob M."
2522,"Hooley, Jill"
5223,"Hooley, Jill Miranda"
10503,"Hoon, Jeremy"
21243,"Hooper, David C."
24646,"Hoover, Robert"
10984,"Hoover, S."
24475,"Hopf, Thomas A"
2359,"Hopkins, Daniel"
7073,"Hopkins, Daniel J."
5046,"Hopkins, Mariah, E."
8420,"Hopkins, Michael J."
25850,"Hopkins, W. H."
751,"Hoppe, Hugues"
9236,"Hopperstad, Odd Sture"
18138,"Horazdovsky, T."
9450,"Horch, Hadley W."
16868,"Hori, Kazuya"
25645,"Horii, Y."
14249,"Horio, Nao"
12591,"Hormoz, Sahand"
13154,"Hormozdiari, Fereydoun"
18139,"Horn, C."
3873,"Hornbeck, Richard A."
14178,"Horner, James W."
18140,"Horner, S."
12977,"Horng, Tiffany"
20847,"Hornicek, Francis J"
21192,"Hornick, Jason L."
22288,"Hornik, Kurt"
4133,"Hornstein, Norbert"
11090,"Hornstein, S. D."
15098,"Horowitz, G."
23556,"Horowitz, L"
23351,"Horowitz, L. W."
23444,"Horowitz, Larry"
22476,"Horowitz, Larry W."
9722,"Horsfield, Andrew P."
1891,"Horstmann, Uwe E."
14003,"Horswill, Alexander R."
25877,"Horton, A. J."
